56054	2016-07-01 08:33:09	1	1	56054	I	0
55034	2016-07-01 08:33:19	1	1	55034	I	0
54018	2016-07-01 08:33:44	1	1	54018	I	0
57263	2016-07-01 08:33:58	1	1	57263	I	0
58034	2016-07-01 08:34:38	1	1	58034	I	0
57019	2016-07-01 08:35:33	1	1	57019	I	0
59031	2016-07-01 08:35:44	1	1	59031	I	0
58086	2016-07-01 08:37:31	1	1	58086	I	0
58106	2016-07-01 08:38:51	1	1	58106	I	0
57265	2016-07-01 08:39:27	1	1	57265	I	0
59008	2016-07-01 08:39:35	1	1	59008	I	0
41002	2016-07-01 08:40:27	1	1	41002	I	0
56115	2016-07-01 08:41:59	1	1	56115	I	0
44004	2016-07-01 08:43:48	1	1	44004	I	0
50001	2016-07-01 08:43:56	1	1	50001	I	0
59017	2016-07-01 08:45:17	1	1	59017	I	0
55022	2016-07-01 08:45:23	1	1	55022	I	0
47007	2016-07-01 08:45:34	1	1	47007	I	0
43001	2016-07-01 08:45:44	1	1	43001	I	0
59029	2016-07-01 08:46:01	1	1	59029	I	0
56120	2016-07-01 08:47:23	1	1	56120	I	0
56129	2016-07-01 08:47:46	1	1	56129	I	0
59919	2016-07-01 17:15:25	1	1	59919	O	0
59920	2016-07-01 17:15:31	1	1	59920	O	0
58912	2016-07-01 17:15:40	1	1	58912	O	0
58911	2016-07-01 17:15:47	1	1	58911	O	0
46001	2016-07-01 17:17:21	1	1	46001	O	0
46001	2016-07-01 17:21:21	1	1	46001	O	0
42010	2016-07-01 17:23:17	1	1	42010	O	0
48001	2016-07-01 17:23:56	1	1	48001	O	0
56126	2016-07-01 17:24:41	1	1	56126	O	0
41003	2016-07-01 17:24:47	1	1	41003	O	0
59334	2016-07-01 17:30:03	1	1	59334	O	0
58545	2016-07-01 17:30:14	1	1	58545	O	0
58522	2016-07-01 17:30:20	1	1	58522	O	0
59333	2016-07-01 17:30:26	1	1	59333	O	0
59311	2016-07-01 17:30:33	1	1	59311	O	0
56006	2016-07-01 17:30:43	1	1	56006	O	0
55043	2016-07-01 17:32:07	1	1	55043	O	0
55001	2016-07-01 17:35:02	1	1	55001	O	0
55064	2016-07-01 17:38:48	1	1	55064	O	0
54031	2016-07-01 17:49:56	1	1	54031	O	0
47004	2016-07-01 17:50:50	1	1	47004	O	0
54007	2016-07-01 18:00:01	1	1	54007	I	0
58009	2016-07-01 18:00:08	1	1	58009	I	0
59003	2016-07-01 18:00:20	1	1	59003	I	0
57064	2016-07-01 18:00:29	1	1	57064	I	0
55023	2016-07-01 18:00:38	1	1	55023	I	0
59025	2016-07-01 18:00:44	1	1	59025	I	0
59030	2016-07-01 18:00:57	1	1	59030	I	0
55005	2016-07-01 18:01:04	1	1	55005	I	0
42007	2016-07-01 18:01:15	1	1	42007	I	0
